episode,episode_reward,fps,step
342.0,454.2414559137849,4.449731303025171,342000
343.0,305.3540593417699,4.825212345609056,343000
344.0,423.08332888975576,4.5588607489698365,344000
345.0,454.39331857575075,4.450899854299094,345000
346.0,455.330138415476,4.623299650983812,346000
347.0,477.69600092331285,4.501665300101354,347000
348.0,468.6748373895647,4.5182439845719164,348000
349.0,451.26006129305426,4.579256665520254,349000
350.0,453.0295896650709,4.515550941658722,350000
351.0,461.2477592977322,4.732020559885983,351000
352.0,474.3598389169615,4.4525102806095775,352000
353.0,264.3621548082842,4.36432946889113,353000
354.0,458.6453870978971,4.52571758278999,354000
355.0,446.97645553037626,4.48245502644616,355000
356.0,404.39247717894784,4.499828505018626,356000
357.0,456.25079046968386,4.395276570756576,357000
358.0,458.9968419313743,4.4732510125676015,358000
359.0,348.87370518463644,4.636650039448908,359000
360.0,442.9661561424618,4.362649010018184,360000
361.0,463.2730543592888,4.602410671126937,361000
362.0,496.33640431766474,4.52567806732688,362000
363.0,458.9434390574829,4.415264601219162,363000
364.0,455.8797750624602,4.487625871617486,364000
365.0,475.19694691811924,4.550064428429952,365000
366.0,475.0861062779149,4.519818995684009,366000
367.0,473.3384915961974,4.493701461417219,367000
368.0,464.9131633039612,4.582527119033775,368000
369.0,472.1749092896638,4.62848542563356,369000
370.0,457.0748137056827,4.457043713977418,370000
371.0,474.75422820158656,4.552120441080091,371000
372.0,446.14359537372934,4.545536683124471,372000
373.0,468.7342130964146,4.529280979365785,373000
374.0,486.67210226417427,4.775887782469046,374000
375.0,474.79171739688115,4.556164092862772,375000
376.0,485.2565689630722,4.54171847656612,376000
377.0,456.1726947856726,4.506773390385709,377000
378.0,495.0908077180155,4.579386177273301,378000
379.0,462.3022881343349,4.523750666002282,379000
380.0,488.68168739800586,4.509054597208181,380000
381.0,463.59561905579153,4.463448583787096,381000
382.0,467.9451130505265,4.863932005888007,382000
383.0,470.2859682811757,4.533719230878479,383000
384.0,499.6347332535628,4.684037173898722,384000
385.0,480.0541309960988,4.6520466005277585,385000
386.0,506.9492016873642,4.322145892081292,386000
387.0,327.4313121298881,4.441235945812098,387000
388.0,467.75543472943076,4.440131714783733,388000
389.0,451.38093191336526,4.557869785117275,389000
390.0,494.0494348569039,4.860941453744913,390000
391.0,470.4884040443504,4.529742698721166,391000
392.0,478.7531991848065,4.72125411572287,392000
393.0,497.55902786372786,4.412304604407094,393000
394.0,488.57240916628007,4.486459275960334,394000
395.0,327.18295580787645,4.504971840628604,395000
396.0,509.24489868654933,4.534495099355285,396000
397.0,474.8301013856448,4.746457814242226,397000
398.0,487.89022534217844,6.888048370682757,398000
399.0,488.4960851526388,6.283517058954279,399000
400.0,481.2101839954719,5.469957733071914,400000
401.0,479.4475419846328,2.897247763413964,401000
402.0,481.1069549288837,4.976412801096002,402000
403.0,474.95486465532804,4.942905075628367,403000
404.0,473.90668285266423,4.955135551081172,404000
405.0,509.29934314202825,5.06714563806172,405000
406.0,506.9729771309046,5.161191867955932,406000
407.0,494.03220265032655,5.131140688567277,407000
408.0,467.0997581417361,4.999868587133158,408000
409.0,481.06616544565594,5.00253810911124,409000
410.0,495.6366442711526,5.071711744624347,410000
411.0,483.1798665693699,4.988026274741981,411000
412.0,476.49246976874207,5.061097731225585,412000
413.0,499.09626635997364,5.08411047473156,413000
414.0,519.8016069422858,5.254138383834036,414000
415.0,522.8386450107797,5.057898002156915,415000
416.0,516.4885130495434,5.047225502126137,416000
417.0,493.35560565210915,5.028321617162124,417000
418.0,508.20484038009675,5.057387468816967,418000
419.0,509.73487049191937,5.139886038383387,419000
420.0,540.8967933626114,4.924692294381013,420000
421.0,512.1032076448533,5.246053048956396,421000
422.0,508.3256889866667,4.988085428859604,422000
423.0,502.88754253709845,4.9852821105377725,423000
424.0,270.7690400140496,5.000971661051689,424000
425.0,519.022529941727,5.025977712183311,425000
426.0,513.2419430664233,5.091072824999278,426000
427.0,534.6074750088197,4.991750023127717,427000
428.0,468.26258296619665,5.364992033768931,428000
429.0,519.368702343462,4.905243138202574,429000
430.0,500.55508014850466,4.952050353861164,430000
431.0,514.0922073713599,4.854269602360575,431000
432.0,504.384619648901,4.9307819991781825,432000
433.0,192.19376843831196,5.035267850111349,433000
434.0,512.6921707921413,4.890907949207509,434000
435.0,499.1695909544663,5.061723558588671,435000
436.0,485.22417009307713,4.959569842301485,436000
437.0,473.41770878491394,4.994954687338154,437000
438.0,461.91495744467693,4.865748858359841,438000
439.0,508.49721877654673,4.982237650164437,439000
440.0,531.7274155248627,4.844499633497545,440000
441.0,510.5225207075417,5.183654825664497,441000
442.0,467.1936284557983,4.904089509361507,442000
443.0,126.61050702156913,4.949409455879108,443000
444.0,536.1740777567973,5.011367596049866,444000
445.0,504.8477590749904,4.861053924208626,445000
446.0,450.6749267470241,4.9305909977324145,446000
447.0,495.1982704086529,4.919057128770003,447000
448.0,531.8148566305779,5.085917400017189,448000
449.0,504.3607980670727,4.723825701275994,449000
450.0,495.9456581819606,4.785087355135734,450000
451.0,507.35073681908665,4.996291850378562,451000
452.0,518.7344001164219,4.874218246992281,452000
453.0,521.64112354156,4.981163777364036,453000
454.0,510.6940316371744,4.991489615312333,454000
455.0,512.0687614198381,5.147780343495592,455000
456.0,493.2022420015339,4.886837778536613,456000
457.0,460.1043418793699,4.929720943646816,457000
458.0,498.98696877470434,4.865753419267107,458000
459.0,503.7546373838845,4.99545203846811,459000
460.0,502.2035206904528,5.0058576463051,460000
461.0,536.8312319846053,5.000085104960356,461000
462.0,523.4513161418449,5.12142697259442,462000
463.0,522.7715523591922,4.9754557583946895,463000
464.0,529.4625150907601,4.909665610126395,464000
465.0,519.8319784499172,4.913323436722557,465000
466.0,509.27521659412463,4.90054490132982,466000
467.0,504.3158121372098,5.011659484489796,467000
468.0,540.9221790565499,5.076677731819678,468000
469.0,560.8011394879526,5.1089538331288225,469000
470.0,519.6430803718403,5.112545269928286,470000
471.0,527.2360938775457,5.14223194265469,471000
472.0,495.27902206252924,5.013078621166632,472000
473.0,522.8165260586102,4.907332905099535,473000
474.0,543.5541116886201,4.962006549634185,474000
475.0,542.949123814177,5.3029783352952,475000
476.0,530.2700228757362,4.982384449298165,476000
477.0,548.3459979421399,4.927011254634808,477000
478.0,508.1143838582337,4.826995826336854,478000
479.0,511.9741276761429,4.968261730057364,479000
480.0,501.4731324842254,4.984312970396836,480000
481.0,497.18142885115213,5.003584974610949,481000
482.0,511.9233450187813,5.197086599024817,482000
483.0,532.5142695217438,4.955090112911372,483000
484.0,537.0127633574373,4.976257107971359,484000
485.0,520.6456851556758,4.957347796992103,485000
486.0,578.5821947091739,5.051056944850931,486000
487.0,545.2559273784508,4.948446902108723,487000
488.0,551.4926063616973,4.815504714986905,488000
489.0,358.5094089730049,5.069079646991095,489000
490.0,540.0106046829153,4.894890259006121,490000
491.0,499.7978229997106,4.709197237454129,491000
492.0,554.2407131101547,4.903494061016598,492000
493.0,507.6656740962144,4.871082827359083,493000
494.0,552.2847693033001,5.011871107803585,494000
495.0,578.1528449186377,4.975179650335887,495000
496.0,197.9802017840161,5.140671586755612,496000
497.0,560.5780666901032,4.790169192981803,497000
498.0,573.1804827251915,4.943347136670938,498000
499.0,506.6958239353806,4.773663825022014,499000
500.0,283.833624443799,4.942847780443914,500000
