episode,episode_reward,fps,step
1.0,11.36517246607111,10.662556163625764,1000
2.0,4.120599944174142,837.6020516368002,2000
3.0,6.754822554952365,3.4328019072738223,3000
4.0,7.099051944409903,3.4843842670042897,4000
5.0,10.538364214822561,3.5480592229302776,5000
6.0,5.8173614015365365,3.576240994174642,6000
7.0,5.878445268579065,3.589164823954367,7000
8.0,8.590600770998437,3.508926526391246,8000
9.0,11.601546035262352,3.4772747449467873,9000
10.0,6.888771475460896,3.499759203312414,10000
11.0,7.488628182636585,3.5123339244317524,11000
12.0,4.751651835699449,3.5963462302680838,12000
13.0,10.171157138552884,3.541333208256949,13000
14.0,5.41579149127573,3.5406220917815996,14000
15.0,8.866596462452485,3.50110139220864,15000
16.0,15.929280419155521,3.6132705854284803,16000
17.0,8.669337356900892,3.5292841617560526,17000
18.0,12.259939689822977,3.536430498600138,18000
19.0,14.787768974228944,3.4419461973386283,19000
20.0,7.011341832695269,3.6392662373734703,20000
21.0,10.533499439026079,3.5113111326571262,21000
22.0,13.084941477744135,3.499357005965182,22000
23.0,19.107341350708698,3.4942061896224272,23000
24.0,21.615924615352803,3.461679616242342,24000
25.0,12.55834107533561,3.486926993350631,25000
26.0,9.467502091471534,3.556713653514582,26000
27.0,16.59254252027249,3.6149418280458026,27000
28.0,10.11591444488098,3.470361879340874,28000
29.0,7.918695851807686,3.4958215325124895,29000
30.0,10.208621409317177,3.6192768671868913,30000
31.0,22.56438337074578,3.710957914139248,31000
32.0,13.130732654643367,3.6677270934728896,32000
33.0,20.664819968795182,3.89597096609616,33000
34.0,11.702254507648474,3.732773479964702,34000
35.0,13.147215948051429,3.5275149740651743,35000
36.0,23.488592291771937,3.6414554702789963,36000
37.0,19.923437784280733,3.469633811707498,37000
38.0,20.4745037980642,3.659796119979351,38000
39.0,17.970745788723182,3.632273344614457,39000
40.0,18.89880665199111,3.5757595634383925,40000
41.0,24.362025578892187,3.7310708469126004,41000
42.0,22.67561946007367,3.527272460670807,42000
43.0,21.38996701311111,3.4800726358826597,43000
44.0,15.836367299040297,3.4634994851634273,44000
45.0,25.113027145446367,3.6599601533398545,45000
46.0,18.610707808636114,3.659322331247157,46000
47.0,17.455951431049353,3.589458172511617,47000
48.0,16.232949820142956,3.4432949140754374,48000
49.0,13.28371850681145,3.5253066370447614,49000
50.0,25.386806947862393,3.568558380039022,50000
51.0,13.353106023329884,3.6138765108995154,51000
52.0,12.68285945444795,3.460737626242729,52000
53.0,14.586553228733852,3.546505318018675,53000
54.0,25.36016831517199,3.375322330984579,54000
55.0,13.805967235093373,3.6293351713109723,55000
56.0,13.918873294190531,3.4996189154513186,56000
57.0,8.64679502182503,3.6589318121706023,57000
58.0,13.43311939215873,3.6914489865612303,58000
59.0,13.889365155926884,3.482942437918705,59000
60.0,11.884457667787489,3.460789950647217,60000
61.0,22.264612566441876,3.574889136693539,61000
62.0,10.400478645438353,3.5808399131477895,62000
63.0,12.17273700821756,3.5560417451958823,63000
64.0,21.321771992476616,3.5441543463642944,64000
65.0,28.976848221885103,3.532514454765349,65000
66.0,14.711517674152368,3.545987921945318,66000
67.0,17.97007008387605,3.5264679288575276,67000
68.0,15.718494465604346,3.566265956316844,68000
69.0,20.001672711043682,3.6160835663691766,69000
70.0,14.392360597126451,3.568074164911809,70000
71.0,22.310659947907418,3.542028685262073,71000
72.0,12.349136285265883,3.4562582323171145,72000
73.0,14.370811891400418,3.4986436706580935,73000
74.0,16.191336761322674,3.4907939139241733,74000
75.0,26.41259336236568,3.5632608752150783,75000
76.0,21.875825250091463,3.5467606985884252,76000
77.0,17.548279560971054,3.6006895591645374,77000
78.0,19.6423549457224,3.8895940356224603,78000
79.0,2.7857506199261777,3.892242807108188,79000
80.0,19.45677350711653,3.7099164575692654,80000
81.0,23.189098597372173,3.639554770911848,81000
82.0,16.853071257671512,3.715146133317538,82000
83.0,2.087154233519434,3.6099897705779025,83000
84.0,2.7448987019783777,3.5227353188308346,84000
85.0,17.55147443817108,3.5975656541939647,85000
86.0,18.098763234656104,3.833931317760453,86000
87.0,1.9916133003599348,3.5947011418303645,87000
88.0,5.479348503446976,3.5898332274608995,88000
89.0,3.0293236249662554,3.6725175665568597,89000
90.0,19.400234368104027,3.5629214600223373,90000
91.0,6.552820634095865,3.787029277012098,91000
92.0,8.49928488188273,3.7194078156475143,92000
93.0,0.16477348122778734,3.8775267818207295,93000
94.0,1.706523872518674,3.82774206488417,94000
95.0,5.989383105013311,3.5098955470374316,95000
96.0,7.829670700868764,3.5672266919481754,96000
97.0,5.502451458845262,3.599943345770748,97000
98.0,4.728293339708383,3.717540112709703,98000
99.0,2.2367702127538065,3.6261253712540897,99000
100.0,5.898427211128815,3.7895381409679665,100000
101.0,5.783346791594564,2.749458128225939,101000
102.0,12.121452981071831,3.563998637777681,102000
103.0,5.12233186871295,3.6238290467660312,103000
104.0,0.6916840709035075,3.437792758801477,104000
105.0,7.256015461267189,3.5503248901807254,105000
106.0,4.333999015632237,3.439335324150325,106000
107.0,3.522315926627022,3.5639591658750462,107000
108.0,6.1280439411441865,3.6788315334196,108000
109.0,4.0604410199043235,3.8160242971238496,109000
110.0,14.125785885751721,3.5558635128783584,110000
111.0,6.900435888155522,3.521706118192751,111000
112.0,10.089994078275378,3.5845094711618226,112000
113.0,9.437033265528989,3.4553788317524177,113000
114.0,5.690097377261347,3.55005869572053,114000
115.0,26.979337170527966,3.524810863945656,115000
116.0,8.731978166322795,3.7899443333492737,116000
117.0,11.200692537418833,3.3879245225190484,117000
118.0,12.221394880278268,3.464961525118127,118000
119.0,10.159528852471897,3.5112922962141337,119000
120.0,7.6650226190885,3.641474053538881,120000
121.0,9.132182707044164,3.550777407783225,121000
122.0,7.635551781019822,3.5736926894109464,122000
123.0,8.103739106008037,3.76234812006346,123000
124.0,9.563744175216346,3.604302366463247,124000
125.0,8.39240528483997,3.506224391265506,125000
126.0,8.373018875949514,3.61214346996813,126000
127.0,10.26189284200598,3.368891713305206,127000
128.0,15.303072176047616,3.534887678168329,128000
129.0,13.127864364704779,3.5857769783547035,129000
130.0,14.057137136017705,3.57101225111027,130000
131.0,11.986774895034534,3.3825739597925626,131000
132.0,15.159298915213528,3.291050815681259,132000
133.0,12.529364037461772,3.454009011724333,133000
134.0,13.252531557338937,3.599446709194889,134000
135.0,13.782691835360477,3.7141953499260776,135000
136.0,13.855099134555612,3.409392416417231,136000
137.0,9.686031883947336,3.434413212708168,137000
138.0,9.184722245188295,3.532248960969617,138000
139.0,11.841446773533955,3.3659059003806306,139000
140.0,11.712827274433067,3.5117518243442487,140000
141.0,15.583954782044461,3.48377037908002,141000
142.0,12.380528693027008,3.448926473465494,142000
143.0,10.696623608126718,3.607413854449299,143000
144.0,13.0551553174915,3.460843544539324,144000
145.0,11.118102167380147,3.5766363493068236,145000
146.0,13.150455008880426,3.4812219607127406,146000
147.0,10.215857166724584,3.410845187276984,147000
148.0,9.922140027804716,3.6641337910628184,148000
149.0,13.804444478616977,3.586240498498155,149000
150.0,10.68976958558106,3.4801699288447274,150000
151.0,11.662786183853127,3.4322137096780594,151000
152.0,10.566452115243742,3.551253794259553,152000
153.0,8.65480294717926,3.633548735639992,153000
154.0,10.91638613269855,3.578199425115288,154000
155.0,11.336254712989401,3.601041000780291,155000
156.0,8.718770671847182,3.6567543652527905,156000
157.0,12.216094143816603,3.6457691623275874,157000
158.0,12.786758110779148,3.728495787931846,158000
159.0,14.827356051153528,3.468924089643675,159000
160.0,11.264353394417096,3.4048130988878937,160000
161.0,14.216751268134065,3.4509443183396087,161000
162.0,19.545990688480344,3.6582583694897997,162000
163.0,21.58816764406365,3.5220484084355133,163000
164.0,17.958174638414892,3.354321949460225,164000
165.0,24.140092159563533,3.5234256760973466,165000
166.0,21.07390581263229,3.900340979287562,166000
167.0,20.48859167527004,3.6068989882224143,167000
168.0,19.4471573558526,3.4366559719905143,168000
169.0,21.041413236432465,3.666803609611214,169000
170.0,19.309034959393454,3.620501861762087,170000
171.0,25.377833109282534,3.4819848239301847,171000
172.0,25.125346362677615,3.545182969420785,172000
173.0,24.936813884834717,3.481152547813555,173000
174.0,28.14786112830317,3.5469107243802616,174000
175.0,21.68137953882679,3.4884350649037517,175000
176.0,9.214554512291796,3.4310448907708353,176000
177.0,21.10871248942659,3.5214523046182786,177000
178.0,27.96684921544714,3.459223097550802,178000
