episode,episode_reward,fps,step
1.0,11.36517246607111,7.729949998957435,1000
2.0,4.120599944174142,446.28031991106536,2000
3.0,7.091153195225464,4.26107690740206,3000
4.0,10.049321766995272,3.783818282308862,4000
5.0,11.863901102169832,5.007090117842648,5000
6.0,4.784977347824404,7.339508414148751,6000
7.0,5.334535294681825,7.31210075493764,7000
8.0,6.30458622135042,7.244545893131079,8000
9.0,10.542083812835559,7.23697519716369,9000
10.0,7.649980680856372,7.3245568776542065,10000
11.0,6.2198450347036704,7.24295388510999,11000
12.0,7.5078667446133185,7.277414235148623,12000
13.0,7.195976290314097,7.323456049299009,13000
14.0,5.289392423956738,7.336896159223275,14000
15.0,8.507549769357174,7.340528307799947,15000
16.0,11.96816376587495,7.321254260380991,16000
17.0,6.677810635492849,7.145234602224916,17000
18.0,4.649558962069306,7.2889574008175835,18000
19.0,20.61798638059026,7.28094817946351,19000
20.0,6.069823144493571,7.222054994004854,20000
21.0,8.916802439705249,7.300312383729326,21000
22.0,7.8870411371393185,7.345767009256768,22000
23.0,17.366269733969666,7.353952299985619,23000
24.0,21.05630830014071,7.386516374269051,24000
25.0,12.274133015001,7.277162414391925,25000
26.0,10.0778489761893,7.403889275231864,26000
27.0,15.206015818892068,7.177451329592029,27000
28.0,19.797604025409637,6.985154548116506,28000
29.0,19.535194554384628,7.084786375018312,29000
30.0,11.803381002117307,7.220907060684439,30000
31.0,6.899910939011278,7.205034652090075,31000
32.0,13.22301307360984,7.271457509226645,32000
33.0,10.890801779713968,7.305124015626204,33000
34.0,3.124797161013145,7.26590382146333,34000
35.0,9.008559996518784,7.304763178943242,35000
36.0,14.741306962304641,7.243948920714988,36000
37.0,20.876688084807718,7.359868460993504,37000
38.0,4.683885613076007,7.331777342516272,38000
39.0,10.2722871772892,7.400189207394249,39000
40.0,14.23822325917916,7.3118160127589436,40000
41.0,18.81485526689053,7.39450565570455,41000
42.0,22.649425330044632,7.437449562576848,42000
43.0,10.950645933519839,7.209129998043913,43000
44.0,16.89042965678355,7.201457150615354,44000
45.0,19.44995072634057,7.366981290548108,45000
46.0,19.085337244068683,7.270290592421429,46000
47.0,15.667043715016705,7.234819827991568,47000
48.0,4.45135705636847,7.242894574890811,48000
49.0,13.52362463754858,7.246957605937986,49000
50.0,14.440267710362406,7.121640713071174,50000
51.0,18.204859921341885,7.155265381499457,51000
52.0,35.56983910187876,7.226312093844665,52000
53.0,21.140473327266843,7.120338564026192,53000
54.0,34.37472542324756,7.192667544844755,54000
55.0,25.726425516100907,7.3906747771088055,55000
56.0,18.689497653666795,7.295409859050235,56000
57.0,37.77073250999396,7.230994378717945,57000
58.0,24.109337289007534,7.1981220530554655,58000
59.0,25.611132461048513,7.334237413376982,59000
60.0,35.83854082613979,7.372047630704577,60000
61.0,36.01273400025147,7.348247369952596,61000
62.0,38.768343000177104,7.150959612411573,62000
63.0,33.84450197359313,7.236624582297676,63000
64.0,45.288728058421675,7.096980608613316,64000
65.0,15.147096049702894,7.307825990659171,65000
66.0,46.45343867057907,7.213298404513058,66000
67.0,52.964537509696264,7.390533689517377,67000
68.0,37.40226139506931,7.273365045149254,68000
69.0,35.83605281633264,7.477642257840968,69000
70.0,39.10844905362791,7.322023483242964,70000
71.0,38.5542560413094,7.292209536721779,71000
72.0,39.39548225195967,7.3611667083061345,72000
73.0,22.92266680955573,7.296078903103294,73000
74.0,42.195020111039675,7.368508085819182,74000
75.0,25.260394768774262,7.265830113222289,75000
76.0,42.07720444586366,7.350037937395884,76000
77.0,43.32453403779394,7.234784461395796,77000
78.0,39.13175761487786,7.22537770870139,78000
79.0,27.632682208965196,7.344857428105546,79000
80.0,45.648592164564086,7.237440138896875,80000
81.0,47.93736010038013,7.304822412644401,81000
82.0,38.88597812084384,7.399102520397621,82000
83.0,40.49221729818356,7.368832422010928,83000
84.0,27.63406334826544,7.386059240044453,84000
85.0,38.23332437191251,7.343326352053069,85000
86.0,40.44134547185522,7.257808361648962,86000
87.0,71.43711916977335,7.337530294727369,87000
88.0,72.0282438542941,7.257386558330032,88000
89.0,47.08395092353074,7.375037093624775,89000
90.0,75.47328850837094,7.426152601594621,90000
91.0,80.88280822286913,7.142200506011899,91000
92.0,87.07054506149427,7.254726665344329,92000
93.0,89.24831212970624,7.2537686848959835,93000
94.0,76.17948573702056,7.281721268586683,94000
95.0,89.96484996902538,7.2746316898402625,95000
96.0,68.94618495722364,7.349715923227859,96000
97.0,60.60939673723376,7.1781981726953275,97000
98.0,19.434126638398396,7.3128067531905785,98000
99.0,88.43266559373485,7.283607328893704,99000
100.0,65.9234319975943,7.345207238372165,100000
101.0,48.37620823642943,5.432636478052343,101000
102.0,41.28456912378775,8.302671793394836,102000
103.0,29.611197277294583,7.560717725812977,103000
104.0,24.479623419587625,7.2702883240404095,104000
105.0,55.53768233975152,7.393152253621132,105000
106.0,19.557816724765228,7.598389943594214,106000
107.0,22.52461744380183,7.1977823568418176,107000
108.0,19.59510073733333,7.449342009517083,108000
109.0,19.716200704039522,7.427412259453311,109000
110.0,17.178185620938702,7.262654250868361,110000
111.0,24.122623314400183,7.374318640103167,111000
112.0,20.423626559395867,7.55872145834329,112000
113.0,23.96247136340279,7.349748558688048,113000
114.0,23.42254904592146,7.289040826086752,114000
115.0,20.67587436979798,7.216636681483536,115000
116.0,21.95247941382744,7.315744040703985,116000
117.0,21.61535455542854,7.385136403020583,117000
118.0,16.71985192402245,7.866493000694047,118000
119.0,22.87199908259562,7.2764024112922945,119000
120.0,18.449139027975193,7.2622436535880635,120000
121.0,25.119582442901237,7.274518111807115,121000
122.0,21.002524675236526,7.3110588731923665,122000
123.0,21.87362794177269,7.428598191649653,123000
124.0,23.501950662394826,7.390508894912918,124000
125.0,22.20945648773863,7.426219447881021,125000
126.0,16.71299584435645,7.259110524623031,126000
127.0,18.938628847976435,7.439116987676654,127000
128.0,19.690073829121157,7.371512427138742,128000
129.0,22.513047769437502,7.406869595074597,129000
130.0,20.70952269727956,7.270577402798645,130000
131.0,21.00709216984172,7.531415785192469,131000
132.0,9.175405992744057,7.252015807072876,132000
133.0,21.9121431324107,7.424015995346963,133000
134.0,11.657947903044734,7.263173134574215,134000
135.0,13.15254749960846,7.301276572061456,135000
136.0,23.472560464499498,7.257667956029264,136000
137.0,11.754081242727416,7.34524343552702,137000
138.0,19.1805103459235,7.248946994798875,138000
139.0,4.6169711203519235,7.271499916617856,139000
140.0,6.04546210960919,7.391391914554174,140000
141.0,18.613696771933036,7.371091942357656,141000
142.0,22.828463511259276,7.402368608153105,142000
143.0,5.284634419820609,7.394272154700345,143000
144.0,25.38238840675079,7.357303848332312,144000
145.0,4.912184092363936,7.354142179329356,145000
146.0,5.370158611303997,7.3750464564358955,146000
147.0,5.537399415114174,7.374400322646893,147000
148.0,4.258152200308169,7.496455250458595,148000
149.0,1.602826033311287,7.160074657402286,149000
150.0,2.006660805019403,7.478058081301253,150000
151.0,1.1187449256184185,7.168375422661662,151000
152.0,2.208142454069039,7.20214327941818,152000
153.0,28.116331282985975,7.386884890826549,153000
154.0,14.335747928790054,7.342283522255525,154000
155.0,9.213126286273793,7.286967287679183,155000
156.0,7.850430817583625,7.265116695749854,156000
157.0,0.2911742238014433,7.325629658253651,157000
158.0,4.370127857946201,7.121401370922873,158000
159.0,5.70922659289351,7.207137161860101,159000
160.0,7.718096568849688,7.120934461835997,160000
161.0,3.636644003363661,7.100874301446252,161000
162.0,17.861098785696804,7.076922614870722,162000
163.0,14.562307441412663,7.242857528384677,163000
164.0,2.2053352264676755,7.28092798224585,164000
165.0,17.907697921676913,7.28744363868874,165000
166.0,26.986078853778384,7.3590406522120455,166000
167.0,21.353986285739317,7.381567938851342,167000
168.0,20.755211249509774,7.342208693215817,168000
169.0,8.451073195304366,7.229679577107706,169000
170.0,6.229040456700975,7.255069448780334,170000
171.0,11.848451573757494,7.252385772067611,171000
172.0,0.4602248694570973,7.399698029519613,172000
173.0,11.587511666679948,7.3392674061305305,173000
174.0,19.435589701762378,7.191892087078166,174000
175.0,7.640838293624132,7.292429637309881,175000
176.0,7.25432897347529,7.289882076367364,176000
177.0,8.643599201523271,7.378855330803147,177000
178.0,15.58396877683446,7.258291282913485,178000
179.0,3.3804676095382313,7.319355118224897,179000
180.0,10.347114290745163,7.362584959810116,180000
181.0,8.700087316964737,7.325439917807884,181000
182.0,0.05406682278962416,7.620110609461726,182000
183.0,0.23003587470986453,7.269608176032454,183000
184.0,4.832955101381191,7.294761922089373,184000
185.0,3.3230281011591454,7.548828570973073,185000
186.0,6.967078810329569,7.392333930547384,186000
187.0,26.475981960494202,7.247193916768282,187000
188.0,5.935150171294952,7.2945433045455585,188000
189.0,6.456751202222225,7.333769697722,189000
190.0,5.859648854620906,7.326898728192531,190000
191.0,6.946443907883374,7.3576300642003,191000
192.0,10.491552805522014,7.165789815699403,192000
193.0,9.646689735412727,7.305647636989542,193000
194.0,9.742541278777887,7.117097893812417,194000
195.0,12.48848430584901,7.347600671606814,195000
196.0,11.781167503390387,7.4523577970383,196000
197.0,11.320346472584813,7.303059984961384,197000
198.0,19.301627231122797,7.492501146587559,198000
199.0,11.510140287958812,7.707600860347009,199000
200.0,9.547051336448835,7.377348068803556,200000
201.0,17.066313998512854,5.350317505445078,201000
202.0,7.837240264187308,7.378587484443506,202000
203.0,12.580943223522809,7.27830430813428,203000
204.0,13.06336835288364,7.318300033613932,204000
205.0,11.944886812414204,7.2936515385804395,205000
206.0,11.311391881201217,7.355641624081892,206000
207.0,12.08037931683223,7.299238443194126,207000
208.0,8.824312282032404,7.419104185494699,208000
209.0,8.038974739058515,7.426461782332343,209000
210.0,8.019511846473913,7.537236171827328,210000
211.0,6.239486458700075,7.201794473313542,211000
212.0,10.346796937637386,7.243464278307037,212000
213.0,7.368461635362599,7.266468741064831,213000
214.0,10.370993178059608,7.3342770934701145,214000
215.0,6.816712412692733,7.286363329099558,215000
216.0,13.414344174180002,7.268489590726321,216000
217.0,14.448210511846405,7.402667449826472,217000
218.0,6.809726498357309,7.342538841884894,218000
219.0,12.316058197144688,7.329671659367753,219000
220.0,14.89278544445591,7.438242975008904,220000
221.0,3.9670637610443924,7.316032126070049,221000
222.0,12.205148144535384,7.280966582032231,222000
223.0,10.08361938077018,6.177014580582847,223000
224.0,6.655710807989438,6.588020326863949,224000
225.0,7.077960770713888,6.37268127144708,225000
226.0,6.271961974313292,7.038225601638254,226000
227.0,3.6074619762684366,6.540366365766023,227000
228.0,17.83900121084981,7.387872318650806,228000
229.0,16.846715109884663,7.426762099131766,229000
230.0,10.94398366851776,7.298473898445864,230000
231.0,1.9730586208699261,7.313011242516162,231000
232.0,12.559373846485386,7.152156318421642,232000
233.0,7.595210065366594,7.2873881810571,233000
234.0,10.195460005196477,7.30494215518198,234000
235.0,14.554586689136704,7.333191778372333,235000
236.0,11.328988086790705,7.352787037759322,236000
237.0,18.533604128826333,7.244028441289674,237000
238.0,12.938013122937713,6.652330775083742,238000
239.0,16.486180521502526,6.923374214749179,239000
240.0,4.342149661209862,5.821594249094825,240000
241.0,9.139119232917626,7.230007335357145,241000
242.0,5.7728553291692215,6.654144244296525,242000
243.0,24.877437290246093,6.825484071565127,243000
244.0,1.788804042583823,4.804716200360143,244000
245.0,3.178285800026874,7.434789435949087,245000
246.0,3.637303642738187,7.298265065384444,246000
247.0,34.89783023488648,6.2271751932167705,247000
248.0,23.788832254584932,6.803816805381959,248000
249.0,2.1784809149502373,6.027707896579537,249000
250.0,3.2187355004380938,7.328673655135588,250000
251.0,4.103603027017436,5.632150488145966,251000
252.0,6.037387946846304,7.227863686925563,252000
253.0,1.3455228050832821,6.347779786568424,253000
254.0,0.6248062103249374,7.4122992043408145,254000
255.0,7.845071943136903,7.114807693172154,255000
256.0,0.8506849274480695,7.225662928229643,256000
257.0,6.855621865479155,7.1440981325042445,257000
258.0,0.8558400600950005,6.590935300456384,258000
259.0,0.7964127156799288,6.98060014796668,259000
260.0,1.0760548715105043,4.769784945143375,260000
261.0,15.634478903197332,7.353938426257976,261000
262.0,27.667629681703062,5.857538847387388,262000
263.0,28.580361865242935,5.4200830152319375,263000
264.0,28.866402374521243,4.72746580669724,264000
265.0,16.024199859460087,4.8606805562811415,265000
266.0,23.000102456161567,5.065168952514544,266000
267.0,3.672756125724513,7.068409039939006,267000
268.0,20.47977443854286,7.218149290521463,268000
269.0,21.919670182747396,7.186094406765643,269000
270.0,13.526545042999858,7.250461649277773,270000
271.0,15.571028894340081,7.344348053020318,271000
272.0,21.402208843873083,7.4279394573800746,272000
273.0,15.232102553886168,7.240912806382913,273000
274.0,9.84073336718773,7.393776704821219,274000
275.0,21.11003737960456,7.31602551577765,275000
276.0,16.92221866679116,7.238568775179105,276000
277.0,19.354507336974457,6.804473053822466,277000
278.0,26.441174311951833,7.1131319398547666,278000
279.0,23.31038194150952,7.277519695949844,279000
280.0,40.92467208749674,7.306890291151122,280000
281.0,18.896234444957393,7.281155163165961,281000
282.0,21.694237390372585,7.395669626296463,282000
283.0,18.270398040805837,7.206382873624686,283000
284.0,17.315155215079642,7.123191663704971,284000
285.0,23.9334858558919,7.402581429447612,285000
286.0,20.53109314860476,7.381349309437356,286000
287.0,21.72351585579307,7.235620997722783,287000
288.0,15.856767109989521,7.388573606036988,288000
289.0,18.627934056372442,7.1992256323042625,289000
290.0,18.839761453807018,7.317400815930498,290000
291.0,27.304210868684738,7.285577054428807,291000
292.0,23.58657469496928,7.2968099410044704,292000
293.0,9.837644258393475,7.1796065175407175,293000
294.0,18.880732601727946,7.397371728306787,294000
295.0,16.686643208996127,7.277270140633133,295000
296.0,6.195718802392118,7.0621195247377075,296000
297.0,19.334738935425925,7.363888328775714,297000
298.0,11.096907152812362,7.298755290813818,298000
299.0,18.853265005528613,7.576449578282101,299000
300.0,22.894483276516148,7.260329478814016,300000
301.0,25.564460118805023,5.41043141688699,301000
302.0,26.181734429423077,7.3421080838502215,302000
303.0,19.196308291936823,7.408013072821287,303000
304.0,24.842086740261237,7.259224551760576,304000
305.0,23.725458517004995,7.24309794970012,305000
306.0,19.492853152142732,7.130163321808466,306000
307.0,16.967568991846537,7.368102155628869,307000
308.0,17.759936431151853,7.201509181322235,308000
309.0,46.03220815538602,6.820338294115583,309000
310.0,42.61657980066108,6.658967337290703,310000
311.0,28.225010087121568,6.3555363049259,311000
312.0,35.024672503996946,7.031322957366084,312000
313.0,24.117354825193143,6.477254623890276,313000
314.0,41.62869352061518,7.500582021934454,314000
315.0,39.434762219926924,7.386640995564476,315000
316.0,27.37954336257104,6.340742119278233,316000
317.0,20.98061633487646,7.4773264015709335,317000
318.0,19.051575037300935,4.884829405121168,318000
319.0,23.395419147612774,6.372908739277215,319000
320.0,11.104451339567198,5.444530816488831,320000
321.0,9.713361256235007,6.223393877749567,321000
322.0,25.15346834437601,6.268077456332996,322000
323.0,10.698262122096903,6.622969123476745,323000
324.0,21.160544744883154,5.5714222872863335,324000
325.0,13.951288884263787,5.325831611502745,325000
